customer_id,customer_identifier_hash,first_name,last_name,date_of_birth,gender,province,email_masked,mobile_masked,bank_name,account_type,is_verified,created_at,is_repeat_customer,employment_status,net_income_zar
748,5F369E5300C7,Nomsa,Petersen,1983-06-13,Male,Mpumalanga,nom***@webmail.co.za,+27 79 5****,Absa,CHEQUE,1,2023-05-18 11:01:50,1,employed,57521.99
749,44CBC5FE827B,Nomsa,Daniels,1991-11-03,Prefer not to say,Northern Cape,nom***@webmail.co.za,+27 74 4****,FNB,Savings,1,2023-11-15 09:55:08,0,,59034.63
750,414E206A9133,Liesl,Arendse,08-03-1979,Prefer not to say,Eastern Cape,lie***@outlook.com,+27 72 3****,Absa,CHEQUE,0,2023-09-17 22:48:34,0,Employed,46530.82
751,FC8A800D12C7,Amina,Arendse,03/10/1986,Non-binary,Western Cape,ami***@webmail.co.za,+27 73 5****,FNB,,0,2025-09-26 12:17:20,0,Self-Employed,73219.04
752,53DA71FDA676,Liesl,Mabunda,1990-06-25,M,KwaZulu-Natal,lie***@yahoo.co.za,+27 71 4****,,CHEQUE,1,2025-05-07 17:24:34,0,,
753,312D7B66DD49,Sarah,Jacobs,19930723,M,Limpopo,sar***@outlook.com,+27 76 5****,FNB,Cheque,1,2025-08-03 07:18:58,0,Pensioner,39773.08
754,FB1CBFFB9D3A,Liesl,Dlamini,1998-05-23,Male,Northern Cape,lie***@webmail.co.za,+27 73 8****,TymeBank,,1,2025-09-26 19:49:46,0,Employed,35524.71
755,234A4994BC41,Nadine,Du Plessis,01/04/1992,F,Limpopo,nad***@yahoo.co.za,+27 83 3****,FNB,CHEQUE,1,2023-02-16 12:44:34,0,Pensioner,52860.31
756,7E3D503B9D9F,Mandla,Mokoena,1986-11-22,Male,Mpumalanga,man***@gmail.com,+27 74 2****,Discovery Bank,Cheque,1,2023-06-08 10:57:21,0,Pensioner,30873.55
757,82F5D98D250D,Riaan,Steyn,1968-09-02,Male,Gauteng,ria***@gmail.com,,FNB,Cheque,1,2024-07-16 13:30:19,0,Unemployed,
758,4F93D3C38DB9,Gareth,Mokoena,1971-07-17,M,Gauteng,gar***@webmail.co.za,+27 85 2****,Nedbank,Cheque,1,2025-06-11 09:06:23,0,Pensioner,43801.93
759,B6CCD8765208,Ayesha,Coetzee,2001-08-27,Female,Gauteng,aye***@yahoo.co.za,+27 83 3****,Absa,Savings,1,2024-11-01 21:45:09,0,Self-Employed,22956.16
760,810E90009112,Gareth,Coetzee,1997-03-10,Prefer not to say,Western Cape,gar***@webmail.co.za,,Discovery Bank,Savings,1,2024-11-29 13:10:57,0,Self-Employed,33818.65
761,A5C8575BEA84,Gareth,Ngcobo,1981-06-03,M,Limpopo,gar***@webmail.co.za,+27 71 6****,TymeBank,CHEQUE,0,2026-02-11 12:30:50,0,Pensioner,61017.16
762,CA056C0D3E15,Sipho,Du Plessis,1983-03-11,M,North West,sip***@outlook.com,+27 76 2****,Absa,Savings,1,2025-07-04 22:06:48,0,Employed,48692.32
763,D9D5BA42BBA9,Mandla,De Villiers,2004-07-12,F,Northern Cape,,+27 78 2****,Discovery Bank,Cheque,1,2025-01-16 13:49:29,1,EMPLOYED,67834.14
764,1FD093B404AC,Pieter,Ngcobo,2004-12-01,Male,Gauteng,,+27 79 8****,Capitec,Cheque,1,2026-03-17 13:42:16,0,Unemployed,69763.78
765,C4C328E59C6C,Trevor,Ngcobo,1985-05-17,Non-binary,North West,tre***@icloud.com,+27 85 4****,FNB,Savings,1,2025-10-10 11:52:42,0,Pensioner,63401.01
766,B1D367F6C972,Mandla,Langa,1986-05-28,,Western Cape,man***@icloud.com,+27 71 1****,Standard Bank,,1,2026-02-19 17:17:13,1,Pensioner,35048.33
767,D85A5B49728E,Priya,Daniels,1977-04-11,Female,Gauteng,pri***@gmail.com,,Standard Bank,Savings,1,2025-12-24 08:11:33,1,Unemployed,25900.93
768,A7A81B277231,Palesa,Sithole,2004-11-02,Prefer not to say,Eastern Cape,pal***@gmail.com,+27 72 2****,Standard Bank,savings,1,2024-09-12 21:57:44,0,,5280.94
769,E3E2DB53DEB3,Riaan,Ngcobo,1969-02-02,Male,Free State,ria***@icloud.com,+27 73 1****,FNB,Cheque,1,2024-12-30 07:48:46,0,Pensioner,37035.56
770,CB3DEF2D3F9A,Sipho,Du Plessis,1996-08-13,Female,Northern Cape,sip***@gmail.com,+27 79 8****,Standard Bank,Cheque,1,2025-06-09 21:32:53,0,employed,19603.72
771,4B97458D15D7,Ayesha,Khumalo,1985-03-06,Male,Eastern Cape,aye***@outlook.com,+27 84 5****,Standard Bank,CHEQUE,1,2026-01-29 13:58:35,0,EMPLOYED,28781.58
772,6F46B58923CF,Riaan,Hendricks,1972-08-04,Male,KwaZulu-Natal,ria***@gmail.com,+27 82 1****,Absa,,1,2023-03-31 07:45:38,1,Unemployed,57800.45
773,B535CE13AD70,Nkosi,Langa,,Female,Western Cape,,+27 83 5****,FNB,Savings,1,2024-12-06 11:11:10,1,,50354.61
774,DA09DDA279AE,gareth,Langa,07-06-1966,Non-binary,Free State,gar***@icloud.com,+27 74 5****,TymeBank,CHEQUE,1,2024-07-21 16:25:42,0,Pensioner,73123.79
775,2DC1FF856306,Priya,Khumalo,1999-08-26,F,Free State,pri***@webmail.co.za,+27 83 3****,Discovery Bank,Cheque,1,2026-01-25 20:40:10,0,,37563.24
776,36761206,Fatima,Du Plessis,1985-04-05,M,Limpopo,fat***@icloud.com,+27 85 9****,Discovery Bank,CHEQUE,1,2026-01-01 08:22:01,0,Unemployed,32088.36
777,FC9D5FB11E93,Palesa,SITHOLE,1999-05-13,M,Western Cape,pal***@webmail.co.za,+27 84 4****,Absa,Savings,1,2023-05-10 20:08:21,0,Employed,55743.8
778,D7E364394305,Gareth,Mokoena,1984-06-01,Male,North West,gar***@webmail.co.za,+27 78 2****,TymeBank,Savings,1,2026-03-25 07:17:55,1,Pensioner,71368.95
779,AACC8D10A0A2,Nadine,Langa,1992-11-13,Prefer not to say,Eastern Cape,nad***@yahoo.co.za,+27 72 3****,Discovery Bank,Savings,1,2023-07-12 09:30:42,0,Unemployed,28449.84
780,483052EA0F65,Riaan,Mthembu,1967-07-05,Non-binary,KwaZulu-Natal,ria***@yahoo.co.za,+27 73 8****,Capitec,,1,2025-12-12 10:32:50,0,Pensioner,49186.66
781,4FA8091EE75E,Sarah,Coetzee,1979-02-20,Non-binary,Free State,sar***@gmail.com,+27 84 9****,Discovery Bank,CHEQUE,1,2023-12-21 13:17:50,1,,73981.84
782,8DB6E1B35508,Michael,Hendricks,,Non-binary,Eastern Cape,mic***@outlook.com,+27 74 2****,Standard Bank,savings,1,2024-01-14 09:07:45,0,Unemployed,61136.52
783,8B22F9125AA5,Trevor,Petersen,1998-12-07,Male,KwaZulu-Natal,tre***@gmail.com,+27 72 4****,TymeBank,CHEQUE,1,2024-11-26 09:58:28,1,,13365.7
784,490F78DA0914,Nokwanda,Mahlangu,12-02-1970,Prefer not to say,Gauteng,nok***@webmail.co.za,+27 82 2****,Nedbank,CHEQUE,1,2024-08-21 18:54:38,0,Unemployed,9235.98
785,F403E799B7C4,Michael,Mokoena,1976-01-05,,Eastern Cape,mic***@outlook.com,+27 83 5****,Capitec,Savings,1,2024-02-26 15:26:43,0,EMPLOYED,51907.53
786,B2466DEB3B8C,Priya,Jacobs,1980-07-18,Prefer not to say,Western Cape,pri***@outlook.com,+27 71 2****,,Cheque,1,2023-12-13 18:50:15,1,Employed,60517.41
787,DE0CDDF3A9EA,Ayesha,Mabunda,1989-09-04,M,Gauteng,aye***@webmail.co.za,+27 82 8****,Absa,CHEQUE,1,2023-03-29 07:22:08,0,Unemployed,
788,DB0689C3B9B7,Amina,Mokoena,,F,Mpumalanga,ami***@icloud.com,+27 72 8****,Discovery Bank,savings,1,2025-05-10 22:09:39,0,Unemployed,66702.69
789,4D99372FA402,Nkosi,Arendse,1996-02-08,M,KwaZulu-Natal,nko***@webmail.co.za,+27 79 8****,Standard Bank,Savings,1,2024-02-29 21:06:12,0,EMPLOYED,79456.47
790,D7889BB6E1E8,Nadine,Van Wyk,1983-11-13,Prefer not to say,,nad***@webmail.co.za,+27 72 8****,,Cheque,0,2023-08-19 19:34:47,0,Self-Employed,36174.36
791,E540304BD952,Pieter,Khumalo,19850718,M,,pie***@webmail.co.za,+27 85 3****,TymeBank,savings,0,2023-10-24 10:42:41,1,Pensioner,33747.63
792,D4B35124F95D,Pieter,Petersen,1967-05-02,Female,KwaZulu-Natal,,+27 72 5****,Discovery Bank,savings,1,2026-06-09 15:53:36,0,Unemployed,38659.68
793,B07D7C0CC97F,Bongani,Sithole,1973-02-16,Non-binary,Gauteng,,+27 74 7****,,CHEQUE,1,2023-12-11 21:23:53,0,Pensioner,60863.48
794,F470FF2909DE,Sipho,Arendse,,M,Eastern Cape,sip***@icloud.com,+27 71 5****,FNB,Savings,1,2025-10-20 09:27:31,0,Self-Employed,57170.55
795,FD85BEA5235C,Zanele,Steyn,1977-07-04,,Western Cape,zan***@webmail.co.za,+27 84 4****,Discovery Bank,Cheque,1,2024-04-25 10:09:30,0,EMPLOYED,52408.82
796,F467EF68269B,Bongani,Zulu,1971-08-26,Male,Limpopo,bon***@outlook.com,+27 79 9****,Nedbank,savings,1,2024-03-01 15:20:14,0,Unemployed,63198.57
797,380630E773AC,Thandi,Singh,,M,Limpopo,tha***@outlook.com,+27 71 6****,Standard Bank,Cheque,1,2025-05-07 19:32:04,0,Self-Employed,51627.5
798,DFC24B96767F,Sarah,Mthembu,08-23-1966,Non-binary,KwaZulu-Natal,sar***@icloud.com,+27 74 9****,FNB,Cheque,1,2023-01-30 10:57:34,0,EMPLOYED,26764.2
799,783D47AE,Nomsa,Botha,1974-11-22,F,North West,nom***@icloud.com,+27 72 4****,Capitec,,1,2024-12-20 13:39:34,0,Self-Employed,28993.92
800,882BDEB35C00,Nadine,Hendricks,1985-02-22,F,,nad***@yahoo.co.za,,FNB,CHEQUE,1,2026-04-09 20:38:11,1,employed,22378.46
801,F68341C6675B,Deon,Botha,1970-02-21,Female,Limpopo,deo***@gmail.com,+27 85 2****,Absa,Cheque,1,2026-01-08 14:15:16,1,Pensioner,75430.31
802,889A291E,Mandla,Arendse,2004-05-24,Female,KwaZulu-Natal,man***@yahoo.co.za,+27 82 3****,,savings,1,2025-12-07 18:38:17,0,,5619.26
803,8009AF5C2AEF,Palesa,Arendse,19830607,Male,Northern Cape,pal***@yahoo.co.za,+27 83 6****,Absa,CHEQUE,1,2025-06-07 20:28:37,0,,57559.72
804,B6DB61929E2B,Gareth,Mokoena,10-02-1992,M,North West,gar***@webmail.co.za,,TymeBank,Savings,1,2025-10-03 16:16:36,1,Self-Employed,20561.54
805,699AB481D74E,Palesa,Vermeulen,1992-10-17,Male,Free State,pal***@webmail.co.za,+27 71 2****,Discovery Bank,Savings,1,2026-04-18 12:57:21,0,Employed,7496.94
806,EEDA772D76BD,Michael,Mabunda,1980-09-11,Non-binary,Gauteng,mic***@yahoo.co.za,+27 79 9****,FNB,savings,1,2023-02-14 09:54:48,1,Pensioner,33302.94
807,A1DAD530E467,Palesa,Vermeulen,1978-01-25,F,Mpumalanga,pal***@outlook.com,+27 79 2****,TymeBank,savings,1,2024-03-08 15:25:32,0,EMPLOYED,23345.39
808,374FC4B24189,Ayesha,Mabunda,1974-04-08,Male,Eastern Cape,aye***@yahoo.co.za,+27 79 2****,Standard Bank,CHEQUE,1,2023-03-26 22:52:31,0,,63003.74
809,0A33602C8BE0,Pieter,Mabunda,1983-11-08,Female,North West,pie***@webmail.co.za,,Discovery Bank,CHEQUE,1,2023-06-14 16:38:28,0,Self-Employed,10702.35
810,8316EA8D0DC9,Trevor,Vermeulen,,Non-binary,Free State,tre***@outlook.com,+27 76 4****,Discovery Bank,CHEQUE,1,2024-01-05 13:55:43,1,Pensioner,7391.88
811,97F4F7FB,Nokwanda,Mokoena,,F,Limpopo,,+27 84 6****,,Savings,1,2025-10-25 13:47:28,0,Pensioner,28396.92
812,2A23DEABD77F,Nkosi,Arendse,,F,Free State,nko***@outlook.com,+27 71 8****,Absa,,1,2023-05-19 15:45:10,1,EMPLOYED,59749.62
813,B245F646,Lerato,Singh,1992-05-28,Female,Gauteng,ler***@gmail.com,+27 79 1****,Standard Bank,Cheque,1,2024-06-02 21:46:47,0,Self-Employed,27442.42
814,D1719CEE6807,Nadine,Mokoena,1977-06-20,F,Northern Cape,nad***@icloud.com,+27 85 8****,Discovery Bank,CHEQUE,0,2023-07-04 13:58:23,0,employed,5649.7
815,21AC14591214,Liesl,Van Wyk,1982-07-25,M,KwaZulu-Natal,lie***@yahoo.co.za,+27 84 9****,Nedbank,Savings,1,2025-02-07 17:23:51,0,Pensioner,61842.38
816,F39A27BAC8E5,Nomsa,Van Wyk,1971-10-08,Male,Eastern Cape,nom***@outlook.com,+27 84 9****,,savings,0,2023-04-17 10:11:04,0,Self-Employed,19489.4
817,E6453A54BB1E,Ayesha,Hendricks,1990-02-07,Male,Western Cape,aye***@webmail.co.za,+27 72 7****,Nedbank,CHEQUE,1,2024-09-12 17:20:29,0,EMPLOYED,37411.92
818,EF63A1D02F14,Fatima,Zulu,1984-02-26,M,Limpopo,fat***@gmail.com,+27 72 1****,TymeBank,CHEQUE,1,2023-02-05 08:57:48,1,Self-Employed,15049.82
819,907B5A05AAE7,Mandla,Langa,1974-07-27,F,Free State,man***@gmail.com,+27 85 3****,,,1,2024-04-16 11:42:51,0,Pensioner,14950.19
820,E497EB48,Michael,Steyn,1977-03-05,Non-binary,KwaZulu-Natal,mic***@gmail.com,+27 78 1****,TymeBank,savings,1,2023-02-17 11:58:40,0,Employed,8293.84
821,2708B056AE12,Lerato,Sithole,1981-01-14,Prefer not to say,Mpumalanga,ler***@gmail.com,+27 84 6****,TymeBank,,1,2024-11-05 18:27:51,1,Self-Employed,41910.27
822,D7D2D4E338A3,Francois,Mthembu,19890614,F,Free State,fra***@gmail.com,,Absa,savings,1,2023-06-13 07:13:32,0,Self-Employed,61994.6
823,C3FD1F37A594,Francois,Coetzee,1985-12-08,Male,Western Cape,fra***@outlook.com,+27 84 4****,Standard Bank,Savings,1,2024-03-28 11:42:46,0,,46744.49
824,D634A39F8345,Francois,Khumalo,1998-12-25,Female,Northern Cape,fra***@icloud.com,+27 72 6****,Absa,CHEQUE,1,2024-12-03 20:34:46,0,EMPLOYED,36680.4
825,EE4144E6A865,Gareth,Singh,1997-01-20,F,Mpumalanga,gar***@gmail.com,+27 85 3****,Absa,savings,0,2025-10-27 22:17:34,0,Unemployed,56437.34
826,7D2A55049680,Fatima,Du Plessis,1989-11-06,M,Free State,fat***@webmail.co.za,+27 78 1****,Standard Bank,Savings,1,2025-12-20 20:15:59,0,,76656.0
827,CA353E9616C2,Francois,Sithole,1968-02-13,F,KwaZulu-Natal,fra***@yahoo.co.za,+27 74 4****,Standard Bank,savings,1,2023-06-19 08:17:00,1,Self-Employed,46516.16
828,401BE26428E6,Bongani,Ngcobo,1993-12-08,Non-binary,Limpopo,bon***@icloud.com,+27 79 1****,Absa,CHEQUE,0,2025-10-12 11:03:40,0,EMPLOYED,74388.41
829,B417468EB377,Fatima,Mahlangu,2001-02-04,F,KwaZulu-Natal,fat***@gmail.com,+27 78 4****,,CHEQUE,1,2026-01-29 11:05:58,1,Pensioner,24486.62
830,52D2F1B3C6B3,Liesl,KHUMALO,1995-11-17,Male,Mpumalanga,lie***@icloud.com,+27 82 5****,FNB,savings,1,2026-05-22 12:21:13,0,Pensioner,51493.44
831,195E779DD93A,Nokwanda,Ngcobo,1998-11-11,Non-binary,Western Cape,nok***@icloud.com,+27 74 7****,Discovery Bank,CHEQUE,1,2024-11-19 20:51:36,1,Self-Employed,67255.13
832,06292061A1AC,Palesa,Daniels,1996-07-23,Male,Western Cape,pal***@webmail.co.za,+27 76 7****,Capitec,savings,1,2023-10-01 12:22:23,0,employed,24092.18
833,49359CD2D3C9,Pieter,Vermeulen,1996-05-04,Non-binary,KwaZulu-Natal,pie***@gmail.com,+27 85 8****,Nedbank,CHEQUE,1,2023-07-20 20:25:02,1,,44817.73
834,3C26A4DF0255,Gareth,Vermeulen,1972-04-14,,Western Cape,gar***@webmail.co.za,+27 72 3****,Standard Bank,Cheque,1,2026-02-12 18:45:20,0,Employed,21256.41
835,D6804B27D1AE,Liesl,Steyn,04 Jan 1990,M,Western Cape,lie***@webmail.co.za,+27 85 3****,Standard Bank,Cheque,1,2024-10-04 10:25:57,1,Employed,32387.39
836,17452A963303,Zanele,Mabunda,2000-10-14,Female,Mpumalanga,,+27 73 2****,Absa,Cheque,1,2023-08-07 13:39:00,0,Unemployed,50270.08
837,4F4E3004FA83,Fatima,Sithole,1996-11-10,Prefer not to say,Free State,fat***@gmail.com,+27 85 1****,TymeBank,savings,1,2025-01-17 11:24:52,0,employed,68735.06
838,A5FB149E68B9,Nokwanda,Arendse,1980-12-16,M,Northern Cape,nok***@outlook.com,,TymeBank,savings,1,2023-06-19 10:37:31,1,,51402.22
839,8BE6E2ECE8D2,Bongani,Mthembu,1981-11-21,Non-binary,Gauteng,,+27 79 5****,Capitec,,1,2026-01-10 10:44:37,1,Pensioner,59170.78
840,0CBC3BBB24BC,Sipho,Langa,1982-08-03,M,Eastern Cape,sip***@outlook.com,,Capitec,CHEQUE,1,2025-09-15 08:46:36,0,Pensioner,41237.64
841,386234B0D498,Nomsa,Ngcobo,1994-07-05,Male,KwaZulu-Natal,nom***@yahoo.co.za,+27 83 5****,Capitec,,0,2025-03-03 16:41:21,0,Unemployed,40045.11
842,ED52E8820E91,Palesa,Petersen,1990-01-11,Non-binary,Western Cape,pal***@gmail.com,+27 73 4****,Nedbank,Savings,1,2025-02-04 10:12:25,1,employed,76586.35
843,33D382E236EE,Lerato,Dlamini,1986-04-03,Female,Western Cape,ler***@gmail.com,+27 83 5****,,Cheque,1,2026-01-21 14:48:32,0,Self-Employed,51616.82
844,A3ABE18D6AEC,Sarah,De Villiers,1993-04-26,Female,Mpumalanga,sar***@gmail.com,+27 72 2****,Capitec,savings,1,2025-09-14 07:59:14,0,,50217.35
845,12F9766B0E58,Amina,Petersen,1996-12-01,Non-binary,Limpopo,,+27 79 3****,Discovery Bank,savings,1,2025-02-27 15:07:48,0,,39312.88
846,C456BB97ADA3,Sarah,Daniels,1965-07-09,F,Eastern Cape,,+27 74 2****,Standard Bank,CHEQUE,1,2024-06-24 17:07:49,0,Unemployed,72267.88
847,F2A78B693A2E,Deon,Hendricks,26 Dec 1993,Non-binary,Western Cape,deo***@yahoo.co.za,+27 79 9****,Capitec,CHEQUE,1,2025-01-11 16:43:47,0,Pensioner,16239.35
848,BB18BE1298EF,Nkosi,Jacobs,1975-07-22,Female,Northern Cape,nko***@yahoo.co.za,+27 71 9****,Nedbank,Cheque,1,2023-05-19 13:33:08,0,,7532.75
849,8E14579EF316,Nkosi,Mthembu,1994-08-20,Prefer not to say,Eastern Cape,,+27 72 1****,Absa,CHEQUE,1,2025-04-13 12:18:12,1,Self-Employed,75623.06
850,030BC08D0973,Nadine,Van Wyk,2004-10-08,Prefer not to say,Limpopo,nad***@icloud.com,+27 73 2****,Standard Bank,Cheque,1,2023-10-07 17:15:30,0,Employed,69611.44
851,251F25E31FFA,Francois,Langa,1986-05-18,M,Limpopo,fra***@icloud.com,+27 78 3****,Absa,savings,1,2025-09-09 20:35:33,0,employed,
852,75ECEBBA8C60,Priya,Coetzee,04 Mar 1973,M,Free State,pri***@outlook.com,+27 82 6****,FNB,CHEQUE,1,2024-05-30 12:51:19,0,,48220.79
853,6EBCCED27FED,nokwanda,Coetzee,1990-05-10,Male,Western Cape,nok***@icloud.com,+27 78 8****,Capitec,Cheque,1,2023-06-18 22:23:19,0,,25657.01
854,5F50C6C263F3,Nadine,Mabunda,1969-01-28,Male,Mpumalanga,nad***@yahoo.co.za,,Nedbank,savings,1,2024-01-22 13:00:36,0,employed,15631.9
855,E00610898964,Nomsa,Van Wyk,1990-09-23,M,KwaZulu-Natal,nom***@icloud.com,,,Savings,1,2026-06-01 22:42:08,0,employed,10521.05
856,C4EA11157E9C,Sipho,Langa,1974-09-24,Male,Eastern Cape,sip***@outlook.com,+27 72 4****,TymeBank,savings,1,2025-05-29 13:51:38,0,Employed,
857,5DD882FC79A3,Nkosi,Zulu,1994-05-23,Prefer not to say,Free State,nko***@gmail.com,+27 83 3****,TymeBank,CHEQUE,0,2025-06-08 21:30:10,0,Unemployed,27928.75
858,9413D9AB5576,Bongani,Hendricks,2004-08-17,Prefer not to say,Limpopo,bon***@icloud.com,+27 71 8****,Nedbank,savings,1,2026-04-05 20:03:40,0,,26531.04
859,3F9CD6A8D1EC,Sarah,Steyn,1987-08-08,F,KwaZulu-Natal,sar***@outlook.com,+27 84 3****,Capitec,savings,1,2023-07-25 17:09:29,1,Employed,13523.67
860,A69ADBDE087B,Lerato,Khumalo,09/02/1984,F,Limpopo,ler***@yahoo.co.za,+27 76 5****,Nedbank,Cheque,1,2026-06-16 20:43:26,0,,75067.94
861,6CC4F11BAEDE,Zanele,Mahlangu,1966-03-06,Prefer not to say,Western Cape,zan***@gmail.com,+27 85 1****,Standard Bank,savings,1,2025-10-27 22:15:53,0,Unemployed,75375.53
862,A5F12434BDBC,Fatima,Sithole,1980-02-13,Prefer not to say,Limpopo,fat***@yahoo.co.za,+27 85 6****,Absa,Cheque,1,2024-01-11 18:11:32,0,employed,30078.04
863,716ED1FF9D35,Francois,Dlamini,1979-04-01,,Eastern Cape,fra***@yahoo.co.za,+27 76 1****,TymeBank,,0,2024-12-11 08:20:58,0,,23640.36
864,8E8E17ECA96A,Sipho,Mokoena,1996-12-03,Non-binary,Western Cape,sip***@webmail.co.za,+27 72 7****,Absa,Cheque,1,2023-03-14 22:49:33,0,employed,23709.97
865,A0EA292EED15,Liesl,Mokoena,1987-12-24,Male,North West,lie***@yahoo.co.za,+27 72 5****,FNB,Cheque,1,2024-05-18 07:53:50,0,Employed,15059.59
866,452274C5E50E,Nokwanda,Mabunda,1999-11-12,Male,Gauteng,nok***@yahoo.co.za,+27 85 4****,TymeBank,CHEQUE,1,2024-09-18 13:43:13,0,Employed,42888.98
867,1D393F68BB9E,Deon,Daniels,01-03-1971,M,Northern Cape,deo***@icloud.com,+27 76 9****,Standard Bank,Savings,1,2025-08-26 18:05:33,0,Pensioner,8430.94
868,FC42408BC21C,Michael,Mabunda,2002-07-11,,North West,mic***@gmail.com,+27 83 2****,TymeBank,Cheque,1,2023-02-06 21:33:14,0,employed,62648.49
869,DA3522AAB9D3,Francois,Mahlangu,2002-11-19,Prefer not to say,Gauteng,fra***@gmail.com,+27 79 6****,Standard Bank,savings,1,2023-06-22 20:19:22,0,Employed,50571.51
870,802081BBCEE8,Mandla,Van Wyk,1984-04-25,,Western Cape,man***@yahoo.co.za,+27 74 3****,Standard Bank,Savings,1,2025-02-14 22:44:35,0,Employed,17066.62
871,A66E5C42A2E8,Liesl,Hendricks,2000-08-22,Non-binary,Limpopo,lie***@yahoo.co.za,+27 71 6****,Nedbank,Cheque,1,2025-04-02 21:15:33,0,Self-Employed,12304.75
872,85BD196B8E4B,Trevor,Hendricks,,Female,Limpopo,tre***@yahoo.co.za,+27 84 6****,Absa,CHEQUE,1,2025-10-13 13:22:06,0,Self-Employed,16640.22
873,1E36BAD338D3,Gareth,Khumalo,19680106,F,Gauteng,gar***@icloud.com,+27 76 2****,FNB,Savings,1,2025-04-04 20:02:45,0,,48433.6
874,25194175BC23,Nomsa,Hendricks,08-21-1982,Prefer not to say,Mpumalanga,,+27 73 9****,FNB,CHEQUE,1,2024-05-15 21:15:29,0,Unemployed,21977.28
875,A23B728DDD30,Sipho,Langa,1967-12-05,Male,Eastern Cape,,+27 82 9****,Nedbank,Savings,1,2026-06-14 11:46:20,0,EMPLOYED,15726.09
876,EF54E68BA6D6,Amina,Arendse,22/09/2000,Female,Northern Cape,ami***@gmail.com,+27 78 1****,,Savings,1,2023-03-20 18:26:00,0,,79949.29
877,70D01E5935EC,Sipho,Hendricks,1997-08-17,Prefer not to say,North West,sip***@yahoo.co.za,+27 82 7****,Standard Bank,Savings,1,2024-06-27 15:39:40,0,Employed,22225.29
878,97FCE20DD45C,Riaan,Ngcobo,19901220,Male,Free State,ria***@gmail.com,+27 83 1****,Standard Bank,,1,2026-05-19 19:41:21,0,Pensioner,17430.77
879,3E4A2DC2C68E,Michael,Khumalo,1983-01-02,M,Northern Cape,mic***@gmail.com,+27 85 3****,Capitec,CHEQUE,1,2023-05-28 21:31:48,1,EMPLOYED,48059.15
880,C85BC643CE57,Trevor,Van Wyk,1967-08-17,Prefer not to say,Western Cape,tre***@yahoo.co.za,+27 72 9****,Nedbank,savings,0,2025-11-28 16:42:36,0,EMPLOYED,33051.92
881,850665D01489,Deon,Dlamini,1995-11-01,Male,KwaZulu-Natal,deo***@webmail.co.za,+27 84 5****,Standard Bank,savings,0,2024-07-13 22:45:46,1,Self-Employed,65884.05
882,D691139D0F83,Francois,Khumalo,1986-11-08,F,Gauteng,fra***@outlook.com,+27 82 7****,Capitec,savings,1,2025-09-05 14:52:20,0,employed,71062.72
883,82B39FBF94FF,Nadine,Zulu,1966-07-23,Prefer not to say,Eastern Cape,nad***@gmail.com,+27 76 7****,Capitec,Cheque,0,2024-05-28 11:30:44,0,EMPLOYED,34633.98
884,5A1A54BFFA74,Deon,Jacobs,,Female,,,+27 78 5****,Discovery Bank,Cheque,1,2025-11-19 09:08:05,1,,60490.02
885,78AC050B376A,Gareth,Van Wyk,1998-05-22,F,Free State,gar***@gmail.com,+27 76 6****,Standard Bank,Cheque,1,2025-01-13 17:46:26,0,employed,79086.94
886,EE9BE2E7B023,Francois,Langa,1973-03-01,Male,Gauteng,fra***@outlook.com,+27 76 8****,Standard Bank,CHEQUE,1,2026-06-02 09:26:54,0,Pensioner,67745.09
887,8075EA368553,Deon,Mabunda,1969-12-19,Female,Free State,deo***@icloud.com,+27 84 3****,FNB,savings,1,2025-04-28 15:16:19,0,,65107.61
888,76668AA2BD01,Sarah,Steyn,1999-07-17,,,sar***@yahoo.co.za,+27 82 1****,Absa,Savings,1,2023-12-08 22:33:30,0,Self-Employed,48284.55
889,6075BAC6F838,Thandi,Steyn,1982-07-08,,KwaZulu-Natal,tha***@icloud.com,+27 73 7****,Nedbank,CHEQUE,0,2025-07-21 13:38:53,0,Pensioner,28688.54
890,8C2E9961B1A7,Deon,Vermeulen,1974-05-24,Prefer not to say,,deo***@outlook.com,+27 79 7****,,savings,1,2023-11-25 13:13:01,0,,34844.21
891,630CF7564CD3,Priya,Du Plessis,1974-10-06,Female,Western Cape,,+27 85 5****,Absa,savings,0,2024-01-12 07:30:08,0,Employed,68371.54
892,84CFEACC69AC,Nadine,Langa,1995-05-27,Female,Mpumalanga,,+27 71 1****,Capitec,savings,1,2023-09-21 11:27:56,1,Self-Employed,5964.87
893,4EFDD4BD,Nkosi,Jacobs,,Female,KwaZulu-Natal,nko***@webmail.co.za,+27 74 6****,Discovery Bank,Savings,1,2025-05-01 19:14:07,0,,36970.44
894,C85EE306A2AD,nomsa,Singh,08/01/1984,Prefer not to say,Free State,nom***@icloud.com,+27 78 6****,TymeBank,CHEQUE,0,2026-04-03 20:53:44,1,,14719.54
895,EE1771235351,Liesl,Mokoena,1985-01-21,F,Eastern Cape,lie***@outlook.com,+27 73 2****,Discovery Bank,CHEQUE,1,2024-04-26 18:58:17,0,EMPLOYED,27954.69
896,6E2E07B2,Lerato,Zulu,1977-10-12,Non-binary,Free State,ler***@icloud.com,+27 73 5****,Standard Bank,Savings,1,2024-06-05 18:51:57,0,EMPLOYED,40316.59
